Zeit [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]
2510	10	384	0
2511	10	384	0
2512	10	384	0
2513	10	384	0
2514	10	384	0
2515	10	384	0
2516	10	384	0
2517	10	384	0
2518	10	384	0
2519	10	384	0
2520	10	384	0
2521	10	384	0
2522	10	384	0
2523	10	384	0
2524	10	384	0
2525	10	384	0
2526	10	384	0
2527	10	384	0
2528	10	384	0
2529	10	384	0
2530	10	384	0
2531	10	384	0
2532	10	384	0
2533	10	384	0
2534	10	384	0
2535	10	384	0
2536	10	384	0
2537	10	384	0
2538	10	384	0
2539	10	384	0
2540	10	384	0
2541	10	384	0
2542	10	384	0
2543	10	384	0
2544	10	384	0
2545	10	384	0
2546	10	384	0
2547	10	384	0
2548	10	384	0
2549	10	384	0
2550	10	384	0
2551	10	384	0
2552	10	384	0
2553	10	384	0
2554	10	384	0
2555	10	384	0
2556	10	384	0
2557	10	384	0
2558	10	384	0
2559	10	384	0
2560	10	384	0
2561	10	384	0
2562	10	384	0
2563	10	384	0
2564	10	384	0
2565	10	384	0
2566	10	384	0
2567	10	384	0
2568	10	384	0
2569	10	384	0
2570	10	384	0
2571	10	384	0
2572	10	384	0
2573	10	384	0
2574	10	384	0
2575	10	384	0
2576	10	384	0
2577	10	384	0
2578	10	384	0
2579	10	384	0
2580	10	384	0
2581	10	384	0
2582	10	384	0
2583	10	384	0
2584	10	384	0
2585	10	384	0
2586	10	384	0
2587	10	384	0
2588	10	384	0
2589	10	384	0
2590	10	384	0
2591	10	384	0
2592	10	384	0
2593	10	384	0
2594	10	384	0
2595	10	384	0
2596	10	384	0
2597	10	384	0
2598	10	384	0
2599	10	384	0
2600	10	384	0
2601	10	384	0
2602	10	384	0
2603	10	384	0
2604	10	384	0
2605	10	384	0
2606	10	384	0
2607	10	384	0
2608	10	384	0
2609	10	384	0
2610	10	384	0
2611	10	384	0
2612	10	384	0
2613	10	384	0
2614	10	384	0
2615	10	384	0
2616	10	384	0
2617	10	384	0
2618	10	384	0
2619	10	384	0
2620	10	384	0
2621	10	384	0
2622	10	384	0
2623	10	384	0
2624	10	384	0
2625	10	384	0
2626	10	384	0
2627	10	384	0
2628	10	384	0
2629	10	384	0
2630	10	384	0
2631	10	384	0
2632	10	384	0
2633	10	384	0
2634	10	384	0
2635	10	384	0
2636	10	384	0
2637	10	384	0
2638	10	384	0
2639	10	384	0
2640	10	384	0
2641	10	384	0
2642	10	384	0
2643	10	384	0
2644	10	384	0
2645	10	384	0
2646	10	384	0
2647	10	384	0
2648	10	384	0
2649	10	384	0
2650	10	384	0
2651	10	384	0
2652	10	384	0
2653	10	384	0
2654	10	384	0
2655	10	384	0
2656	10	384	0
2657	10	384	0
2658	10	384	0
2659	10	384	0
2660	10	384	0
2661	10	384	0
2662	10	384	0
2663	10	384	0
2664	10	384	0
2665	10	384	0
2666	10	384	0
2667	10	384	0
2668	10	384	0
2669	10	384	0
2670	10	384	0
2671	10	384	0
2672	10	384	0
2673	10	384	0
2674	10	384	0
2675	10	384	0
2676	10	384	0
2677	10	384	0
2678	10	384	0
2679	10	384	0
2680	10	384	0
2681	10	384	0
2682	10	384	0
2683	10	384	0
2684	10	384	0
2685	10	384	0
2686	10	384	0
2687	10	384	0
2688	10	384	0
2689	10	384	0
2690	10	384	0
2691	10	384	0
2692	10	384	0
2693	10	384	0
2694	10	384	0
2695	10	384	0
2696	10	384	0
2697	10	384	0
2698	10	384	0
2699	10	384	0
2700	10	384	0
2701	10	384	0
2702	10	384	0
2703	10	384	0
2704	10	384	0
2705	10	384	0
2706	10	384	0
2707	10	384	0
2708	10	384	0
2709	10	384	0
2710	10	384	0
2711	10	384	0
2712	10	384	0
2713	10	384	0
2714	10	384	0
2715	10	384	0
2716	10	384	0
2717	10	384	0
2718	10	384	0
2719	10	384	0
2720	10	384	0
2721	10	384	0
2722	10	384	0
2723	10	384	0
2724	10	384	0
2725	10	384	0
2726	10	384	0
2727	10	384	0
2728	10	384	0
2729	10	384	0
2730	10	384	0
2731	10	384	0
2732	10	384	0
2733	10	384	0
2734	10	384	0
2735	10	384	0
2736	10	384	0
2737	10	384	0
2738	10	384	0
2739	10	384	0
2740	10	384	0
2741	10	384	0
2742	10	384	0
2743	10	384	0
2744	10	384	0
2745	10	384	0
2746	10	384	0
2747	10	384	0
2748	10	384	0
2749	10	384	0
2750	10	384	0
2751	10	384	0
2752	10	384	0
2753	10	384	0
2754	10	384	0
2755	10	384	0
2756	10	384	0
2757	10	384	0
2758	10	384	0
2759	10	384	0
2760	10	384	0
2761	10	384	0
2762	10	384	0
2763	10	384	0
2764	10	384	0
2765	10	384	0
2766	10	384	0
2767	10	384	0
2768	10	384	0
2769	10	384	0
2770	10	384	0
2771	10	384	0
2772	10	384	0
2773	10	384	0
2774	10	384	0
2775	10	384	0
2776	10	384	0
2777	10	384	0
2778	10	384	0
2779	10	384	0
2780	10	384	0
2781	10	384	0
2782	10	384	0
2783	10	384	0
2784	10	384	0
2785	10	384	0
2786	10	384	0
2787	10	384	0
2788	10	384	0
2789	10	384	0
2790	10	384	0
2791	10	384	0
2792	10	384	0
2793	10	384	0
2794	10	384	0
2795	10	384	0
2796	10	384	0
2797	10	384	0
2798	10	384	0
2799	10	384	0
2800	10	384	0
2801	10	384	0
2802	10	384	0
2803	10	384	0
2804	10	384	0
2805	10	384	0
2806	10	384	0
2807	10	384	0
2808	10	384	0
2809	10	384	0
2810	10	384	0
2811	10	384	0
2812	10	384	0
2813	10	384	0
2814	10	384	0
2815	10	384	0
2816	10	384	0
2817	10	384	0
2818	10	384	0
2819	10	384	0
2820	10	384	0
2821	10	384	0
2822	10	384	0
2823	10	384	0
2824	10	384	0
2825	10	384	0
2826	10	384	0
2827	10	384	0
2828	10	384	0
2829	10	384	0
2830	10	384	0
2831	10	384	0
2832	10	384	0
2833	10	384	0
2834	10	384	0
2835	10	384	0
2836	10	384	0
2837	10	384	0
2838	10	384	0
2839	10	384	0
2840	10	384	0
2841	10	384	0
2842	10	384	0
2843	10	384	0
2844	10	384	0
2845	10	384	0
2846	10	384	0
2847	10	384	0
2848	10	384	0
2849	10	384	0
2850	10	384	0
2851	10	384	0
2852	10	384	0
2853	10	384	0
2854	10	384	0
2855	10	384	0
2856	10	384	0
2857	10	384	0
2858	10	384	0
2859	10	384	0
2860	10	384	0
2861	10	384	0
2862	10	384	0
2863	10	384	0
2864	10	384	0
2865	10	384	0
2866	10	384	0
2867	10	384	0
2868	10	384	0
2869	10	384	0
2870	10	384	0
2871	10	384	0
2872	10	384	0
2873	10	384	0
2874	10	384	0
2875	10	384	0
2876	10	384	0
2877	10	384	0
2878	10	384	0
2879	10	384	0
2880	10	384	0
2881	10	384	0
2882	10	383	0
2883	10	381	0
2884	10	380	0
2885	10	378	0
2886	10	375	0
2887	10	372	0
2888	10	369	0
2889	10	365	0
2890	10	361	0
2891	10	357	0
2892	10	352	0
2893	10	347	0
2894	10	342	0
2895	10	336	0
2896	10	330	0
2897	10	324	0
2898	10	317	0
2899	10	310	0
2900	10	303	0
2901	10	296	0
2902	10	289	0
2903	10	283	0
2904	10	276	0
2905	10	270	0
2906	10	264	0
2907	10	258	0
2908	10	252	0
2909	10	246	0
2910	10	240	0
2911	10	235	0
2912	10	229	0
2913	10	224	0
2914	10	219	0
2915	10	214	0
2916	10	209	0
2917	10	204	0
2918	10	199	0
2919	10	195	0
2920	10	190	0
2921	10	186	0
2922	10	181	0
2923	10	177	0
2924	10	173	0
2925	10	169	0
2926	10	165	0
2927	10	161	0
2928	10	158	0
2929	10	154	0
2930	10	150	0
2931	10	147	0
2932	10	144	0
2933	10	140	0
2934	10	137	0
2935	10	134	0
2936	10	131	0
2937	10	128	0
2938	10	125	0
2939	10	122	0
2940	10	119	0
2941	10	116	0
2942	10	114	0
2943	10	111	0
2944	10	108	0
2945	10	106	0
2946	10	104	0
2947	10	101	0
2948	10	99	0
2949	10	97	0
2950	10	94	0
2951	10	92	0
2952	10	90	0
2953	10	88	0
2954	10	86	0
2955	10	84	0
2956	10	82	0
2957	10	80	0
2958	10	78	0
2959	10	76	0
2960	10	75	0
2961	10	73	0
2962	10	71	0
2963	10	70	0
2964	10	68	0
2965	10	66	0
2966	10	65	0
2967	10	63	0
2968	10	62	0
2969	10	60	0
2970	10	59	0
2971	10	58	0
2972	10	56	0
2973	10	55	0
2974	10	54	0
2975	10	53	0
2976	10	51	0
2977	10	50	0
2978	10	49	0
2979	10	48	0
2980	10	47	0
2981	10	46	0
2982	10	45	0
2983	10	44	0
2984	10	43	0
2985	10	42	0
2986	10	41	0
2987	10	40	0
2988	10	39	0
2989	10	38	0
2990	10	37	0
2991	10	36	0
2992	10	35	0
2993	10	34	0
2994	10	34	0
2995	10	33	0
2996	10	32	0
2997	10	31	0
2998	10	31	0
2999	10	30	0
3000	10	29	0
3001	10	29	0
3002	10	28	0
3003	10	27	0
3004	10	27	0
3005	10	26	0
3006	10	25	0
3007	10	25	0
3008	10	24	0
3009	10	24	0
3010	10	23	0
3011	10	23	0
3012	10	22	0
3013	10	22	0
3014	10	21	0
3015	10	21	0
3016	10	20	0
3017	10	20	0
3018	10	19	0
3019	10	19	0
3020	10	18	0
3021	10	18	0
3022	10	18	0
3023	10	17	0
3024	10	17	0
3025	10	16	0
3026	10	16	0
3027	10	16	0
3028	10	15	0
3029	10	15	0
3030	10	15	0
3031	10	14	0
3032	10	14	0
3033	10	14	0
3034	10	13	0
3035	10	13	0
3036	10	13	0
3037	10	12	0
3038	10	12	0
3039	10	12	0
3040	10	11	0
3041	10	11	0
3042	10	11	0
3043	10	11	0
3044	10	10	0
3045	10	10	0
3046	10	10	0
3047	10	10	0
3048	10	10	0
3049	10	9	0
3050	10	9	0
3051	10	9	0
3052	10	9	0
3053	10	8	0
3054	10	8	0
3055	10	8	0
3056	10	8	0
3057	10	8	0
3058	10	8	0
3059	10	7	0
3060	10	7	0
3061	10	7	0
3062	10	7	0
3063	10	7	0
3064	10	7	0
3065	10	6	0
3066	10	6	0
3067	10	6	0
3068	10	6	0
3069	10	6	0
3070	10	6	0
3071	10	6	0
3072	10	5	0
3073	10	5	0
3074	10	5	0
3075	10	5	0
3076	10	5	0
3077	10	5	0
3078	10	5	0
3079	10	5	0
3080	10	5	0
3081	10	4	0
3082	10	4	0
3083	10	4	0
3084	10	4	0
3085	10	4	0
3086	10	4	0
3087	10	4	0
3088	10	4	0
3089	10	4	0
3090	10	4	0
3091	10	3	0
3092	10	3	0
3093	10	3	0
3094	10	3	0
3095	10	3	0
3096	10	3	0
3097	10	3	0
3098	10	3	0
3099	10	3	0
3100	10	3	0
3101	10	3	0
3102	10	3	0
3103	10	3	0
3104	10	3	0
3105	10	3	0
3106	10	2	0
3107	10	2	0
3108	10	2	0
3109	10	2	0
3110	10	2	0
3111	10	2	0
3112	10	2	0
3113	10	2	0
3114	10	2	0
3115	10	2	0
3116	10	2	0
3117	10	2	0
3118	10	2	0
3119	10	2	0
3120	10	2	0
3121	10	2	0
3122	10	2	0
3123	10	2	0
3124	10	2	0
3125	10	2	0
3126	10	2	0
3127	10	1	0
3128	10	1	0
3129	10	1	0
3130	10	1	0
3131	10	1	0
3132	10	1	0
3133	10	1	0
3134	10	1	0
3135	10	1	0
3136	10	1	0
3137	10	1	0
3138	10	1	0
3139	10	1	0
3140	10	1	0
3141	10	1	0
3142	10	1	0
3143	10	1	0
3144	10	1	0
3145	10	1	0
3146	10	1	0
3147	10	1	0
3148	10	1	0
3149	10	1	0
3150	10	1	0
3151	10	1	0
3152	10	1	0
3153	10	1	0
3154	10	1	0
3155	10	1	0
3156	10	1	0
3157	10	1	0
3158	10	1	0
3159	10	1	0
3160	10	1	0
3161	10	1	0
3162	10	1	0
3163	10	1	0
3164	10	1	0
3165	10	1	0
3166	10	1	0
3167	10	1	0
3168	10	1	0
3169	10	1	0
3170	10	1	0
3171	10	1	0
3172	10	1	0
3173	10	0	0
3174	10	0	0
3175	10	0	0
3176	10	0	0
3177	10	0	0
3178	10	0	0
3179	10	0	0
3180	10	0	0
3181	10	0	0
3182	10	0	0
3183	10	0	0
3184	10	0	0
3185	10	0	0
3186	10	0	0
3187	10	0	0
3188	10	0	0
3189	10	0	0
3190	10	0	0
3191	11	271	0
3192	12.869	500	0
3193	13.7745	500	0
3194	13.8475	500	0
3195	13.9205	500	0
3196	13.993	500	0
3197	14.065	500	0
3198	14.137	500	0
3199	14.209	500	0
3200	14.281	500	0
3201	14.3525	500	0
3202	14.4235	500	0
3203	14.4945	500	0
3204	14.5655	500	0
3205	14.636	500	0
3206	14.706	500	0
3207	14.776	500	0
3208	14.846	500	0
3209	14.9155	500	0
3210	14.9845	500	0
3211	15.0535	500	0
3212	15.1225	500	0
3213	15.1915	500	0
3214	15.26	500	0
3215	15.328	500	0
3216	15.396	500	0
3217	15.464	500	0
3218	15.5315	500	0
3219	15.5985	500	0
3220	15.6655	500	0
3221	15.7325	500	0
3222	15.799	500	0
3223	15.8655	500	0
3224	15.932	500	0
3225	15.998	500	0
3226	16.0635	500	0
3227	16.129	500	0
3228	16.1945	500	0
3229	16.2595	500	0
3230	16.3245	500	0
3231	16.3895	500	0
3232	16.454	500	0
3233	16.518	500	0
3234	16.582	500	0
3235	16.646	500	0
3236	16.7095	500	0
3237	16.773	500	0
3238	16.8365	500	0
3239	16.8995	500	0
3240	16.9625	500	0
3241	17.025	500	0
3242	17.087	500	0
3243	17.149	500	0
3244	17.211	500	0
3245	17.273	500	0
3246	17.335	500	0
3247	17.3965	500	0
3248	17.4575	500	0
3249	17.5185	500	0
3250	17.5795	500	0
3251	17.64	500	0
3252	17.7	500	0
3253	17.76	500	0
3254	17.82	500	0
3255	17.88	500	0
3256	17.9395	500	0
3257	17.999	500	0
3258	18.0585	500	0
3259	18.1175	500	0
3260	18.1765	500	0
3261	18.235	500	0
3262	18.293	500	0
3263	18.3515	500	0
3264	18.4095	500	0
3265	18.467	500	0
3266	18.525	500	0
3267	18.5825	500	0
3268	18.6395	500	0
3269	18.6965	500	0
3270	18.7535	500	0
3271	18.8105	500	0
3272	18.867	500	0
3273	18.9235	500	0
3274	18.98	500	0
3275	19.036	500	0
3276	19.0915	500	0
3277	19.147	500	0
3278	19.2025	500	0
3279	19.2575	500	0
3280	19.3125	500	0
3281	19.3675	500	0
3282	19.4225	500	0
3283	19.477	500	0
3284	19.531	500	0
3285	19.5855	500	0
3286	19.6395	500	0
3287	19.693	500	0
3288	19.747	500	0
3289	19.8005	500	0
3290	19.8535	500	0
3291	19.9065	500	0
3292	19.9595	500	0
3293	20.0125	500	0
3294	20.065	500	0
3295	20.1175	500	0
3296	20.17	500	0
3297	20.222	500	0
3298	20.274	500	0
3299	20.3255	500	0
3300	20.377	500	0
3301	20.4285	500	0
3302	20.4795	500	0
3303	20.5305	500	0
3304	20.5815	500	0
3305	20.6325	500	0
3306	20.683	500	0
3307	20.7335	500	0
3308	20.784	500	0
3309	20.834	500	0
3310	20.8835	500	0
3311	20.933	500	0
3312	20.983	500	0
3313	21.0325	500	0
3314	21.0815	500	0
3315	21.1305	500	0
3316	21.1795	500	0
3317	21.2285	500	0
3318	21.277	500	0
3319	21.3255	500	0
3320	21.374	500	0
3321	21.422	500	0
3322	21.47	500	0
3323	21.5175	500	0
3324	21.565	500	0
3325	21.6125	500	0
3326	21.66	500	0
3327	21.7075	500	0
3328	21.7545	500	0
3329	21.801	500	0
3330	21.8475	500	0
3331	21.8945	500	0
3332	21.941	500	0
3333	21.987	500	0
3334	22.033	500	0
3335	22.079	500	0
3336	22.125	500	0
3337	22.1705	500	0
3338	22.216	500	0
3339	22.2615	500	0
3340	22.3065	500	0
3341	22.3515	500	0
3342	22.3965	500	0
3343	22.4415	500	0
3344	22.486	500	0
3345	22.5305	500	0
3346	22.575	500	0
3347	22.619	500	0
3348	22.663	500	0
3349	22.707	500	0
3350	22.751	500	0
3351	22.7945	500	0
3352	22.8375	500	0
3353	22.881	500	0
3354	22.9245	500	0
3355	22.9675	500	0
3356	23.0105	500	0
3357	23.053	500	0
3358	23.0955	500	0
3359	23.138	500	0
3360	23.18	500	0
3361	23.2225	500	0
3362	23.265	500	0
3363	23.3065	500	0
3364	23.348	500	0
3365	23.39	500	0
3366	23.4315	500	0
3367	23.4725	500	0
3368	23.514	500	0
3369	23.5555	500	0
3370	23.596	500	0
3371	23.6365	500	0
3372	23.6775	500	0
3373	23.718	500	0
3374	23.7585	500	0
3375	23.799	500	0
3376	23.839	500	0
3377	23.879	500	0
3378	23.919	500	0
3379	23.959	500	0
3380	23.9985	500	0
3381	24.038	500	0
3382	24.0775	500	0
3383	24.1165	500	0
3384	24.1555	500	0
3385	24.1945	500	0
3386	24.2335	500	0
3387	24.272	500	0
3388	24.3105	500	0
3389	24.349	500	0
3390	24.3875	500	0
3391	24.426	500	0
3392	24.464	500	0
3393	24.502	500	0
3394	24.54	500	0
3395	24.5775	500	0
3396	24.615	500	0
3397	24.6525	500	0
3398	24.69	500	0
3399	24.7275	500	0
3400	24.7645	500	0
3401	24.8015	500	0
3402	24.838	500	0
3403	24.8745	500	0
3404	24.9115	500	0
3405	24.948	500	0
3406	24.984	500	0
3407	25.0205	500	0
3408	25.057	500	0
3409	25.093	500	0
3410	25.129	500	0
3411	25.1645	500	0
3412	25.2	500	0
3413	25.2355	500	0
3414	25.271	500	0
3415	25.3065	500	0
3416	25.3415	500	0
3417	25.3765	500	0
3418	25.4115	500	0
3419	25.4465	500	0
3420	25.4815	500	0
3421	25.516	500	0
3422	25.5505	500	0
3423	25.585	500	0
3424	25.619	500	0
3425	25.653	500	0
3426	25.687	500	0
3427	25.721	500	0
3428	25.755	500	0
3429	25.789	500	0
3430	25.8225	500	0
3431	25.856	500	0
3432	25.8895	500	0
3433	25.9225	500	0
3434	25.956	500	0
3435	25.9895	500	0
3436	26.022	500	0
3437	26.0545	500	0
3438	26.0875	500	0
3439	26.1205	500	0
3440	26.153	500	0
3441	26.185	500	0
3442	26.2175	500	0
3443	26.25	500	0
3444	26.282	500	0
3445	26.314	500	0
3446	26.346	500	0
3447	26.3775	500	0
3448	26.409	500	0
3449	26.441	500	0
3450	26.4725	500	0
3451	26.5035	500	0
3452	26.535	500	0
3453	26.5665	500	0
3454	26.5975	500	0
3455	26.6285	500	0
3456	26.659	500	0
3457	26.6895	500	0
3458	26.7205	500	0
3459	26.751	500	0
3460	26.7815	500	0
3461	26.812	500	0
3462	26.842	500	0
3463	26.872	500	0
3464	26.902	500	0
3465	26.932	500	0
3466	26.962	500	0
3467	26.992	500	0
3468	27.0215	500	0
3469	27.051	500	0
3470	27.0805	500	0
3471	27.11	500	0
3472	27.1395	500	0
3473	27.1685	500	0
3474	27.1975	500	0
3475	27.2265	500	0
3476	27.2555	500	0
3477	27.2845	500	0
3478	27.313	500	0
3479	27.3415	500	0
3480	27.37	500	0
3481	27.3985	500	0
3482	27.427	500	0
3483	27.455	500	0
3484	27.483	500	0
3485	27.511	500	0
3486	27.539	500	0
3487	27.567	500	0
3488	27.595	500	0
3489	27.623	500	0
3490	27.6505	500	0
3491	27.678	500	0
3492	27.7055	500	0
3493	27.7325	500	0
3494	27.7595	500	0
3495	27.7865	500	0
3496	27.814	500	0
3497	27.841	500	0
3498	27.8675	500	0
3499	27.8945	500	0
3500	27.9215	500	0
3501	27.948	500	0
3502	27.9745	500	0
3503	28.001	500	0
3504	28.027	500	0
3505	28.0535	500	0
3506	28.08	500	0
3507	28.106	500	0
3508	28.132	500	0
3509	28.158	500	0
3510	28.184	500	0
3511	28.2095	500	0
3512	28.235	500	0
3513	28.2605	500	0
3514	28.286	500	0
3515	28.3115	500	0
3516	28.337	500	0
3517	28.3625	500	0
3518	28.3875	500	0
3519	28.4125	500	0
3520	28.4375	500	0
3521	28.4625	500	0
3522	28.4875	500	0
3523	28.512	500	0
3524	28.5365	500	0
3525	28.5615	500	0
3526	28.586	500	0
3527	28.61	500	0
3528	28.6345	500	0
3529	28.659	500	0
3530	28.683	500	0
3531	28.707	500	0
3532	28.731	500	0
3533	28.755	500	0
3534	28.779	500	0
3535	28.803	500	0
3536	28.8265	500	0
3537	28.85	500	0
3538	28.874	500	0
3539	28.8975	500	0
3540	28.9205	500	0
3541	28.944	500	0
3542	28.9675	500	0
3543	28.9905	500	0
3544	29.0135	500	0
3545	29.0365	500	0
3546	29.0595	500	0
3547	29.0825	500	0
3548	29.1055	500	0
3549	29.128	500	0
3550	29.1505	500	0
3551	29.173	500	0
3552	29.1955	500	0
3553	29.218	500	0
3554	29.2405	500	0
3555	29.263	500	0
3556	29.285	500	0
3557	29.307	500	0
3558	29.329	500	0
3559	29.351	500	0
3560	29.373	500	0
3561	29.395	500	0
3562	29.417	500	0
3563	29.4385	500	0
3564	29.46	500	0
3565	29.4815	500	0
3566	29.503	500	0
3567	29.5245	500	0
3568	29.546	500	0
3569	29.5675	500	0
3570	29.5885	500	0
3571	29.6095	500	0
3572	29.6305	500	0
3573	29.6515	500	0
3574	29.6725	500	0
3575	29.6935	500	0
3576	29.7145	500	0
3577	29.735	500	0
3578	29.7555	500	0
3579	29.776	500	0
3580	29.7965	500	0
3581	29.817	500	0
3582	29.8375	500	0
3583	29.858	500	0
3584	29.878	500	0
3585	29.898	500	0
3586	29.9185	500	0
3587	29.939	500	0
3588	29.959	500	0
3589	29.9785	500	0
3590	29.994	499	0
3591	30	496	0
3592	30	494	0
3593	30	491	0
3594	30	489	0
3595	30	486	0
3596	30	484	0
3597	30	482	0
3598	30	479	0
3599	30	477	0
3600	30	475	0
3601	30	473	0
3602	30	471	0
3603	30	469	0
3604	30	467	0
3605	30	465	0
3606	30	463	0
3607	30	461	0
3608	30	460	0
3609	30	458	0
3610	30	456	0
3611	30	454	0
3612	30	453	0
3613	30	451	0
3614	30	450	0
3615	30	448	0
3616	30	447	0
3617	30	445	0
3618	30	444	0
3619	30	442	0
3620	30	441	0
3621	30	440	0
3622	30	439	0
3623	30	437	0
3624	30	436	0
3625	30	435	0
3626	30	434	0
3627	30	433	0
3628	30	431	0
3629	30	430	0
3630	30	429	0
3631	30	428	0
3632	30	427	0
3633	30	426	0
3634	30	425	0
3635	30	424	0
3636	30	423	0
3637	30	422	0
3638	30	422	0
3639	30	421	0
3640	30	420	0
3641	30	419	0
3642	30	418	0
3643	30	417	0
3644	30	417	0
3645	30	416	0
3646	30	415	0
3647	30	414	0
3648	30	414	0
3649	30	413	0
3650	30	412	0
3651	30	412	0
3652	30	411	0
3653	30	411	0
3654	30	410	0
3655	30	409	0
3656	30	409	0
3657	30	408	0
3658	30	408	0
3659	30	407	0
3660	30	407	0
3661	30	406	0
3662	30	406	0
3663	30	405	0
3664	30	405	0
3665	30	404	0
3666	30	404	0
3667	30	403	0
3668	30	403	0
3669	30	402	0
3670	30	402	0
3671	30	402	0
3672	30	401	0
3673	30	401	0
3674	30	400	0
3675	30	400	0
3676	30	400	0
3677	30	399	0
3678	30	399	0
3679	30	399	0
3680	30	398	0
3681	30	398	0
3682	30	398	0
3683	30	397	0
3684	30	397	0
3685	30	397	0
3686	30	396	0
3687	30	396	0
3688	30	396	0
3689	30	396	0
3690	30	395	0
3691	30	395	0
3692	30	395	0
3693	30	395	0
3694	30	394	0
3695	30	394	0
3696	30	394	0
3697	30	394	0
3698	30	393	0
3699	30	393	0
3700	30	393	0
3701	30	393	0
3702	30	393	0
3703	30	392	0
3704	30	392	0
3705	30	392	0
3706	30	392	0
3707	30	392	0
3708	30	392	0
3709	30	391	0
3710	30	391	0
3711	30	391	0
3712	30	391	0
3713	30	391	0
3714	30	391	0
3715	30	390	0
3716	30	390	0
3717	30	390	0
3718	30	390	0
3719	30	390	0
3720	30	390	0
3721	30	390	0
3722	30	389	0
3723	30	389	0
3724	30	389	0
3725	30	389	0
3726	30	389	0
3727	30	389	0
3728	30	389	0
3729	30	389	0
3730	30	389	0
3731	30	388	0
3732	30	388	0
3733	30	388	0
3734	30	388	0
3735	30	388	0
3736	30	388	0
3737	30	388	0
3738	30	388	0
3739	30	388	0
3740	30	388	0
3741	30	388	0
3742	30	388	0
3743	30	387	0
3744	30	387	0
3745	30	387	0
3746	30	387	0
3747	30	387	0
3748	30	387	0
3749	30	387	0
3750	30	387	0
3751	30	387	0
3752	30	387	0
3753	30	387	0
3754	30	387	0
3755	30	387	0
3756	30	387	0
3757	30	387	0
3758	30	386	0
3759	30	386	0
3760	30	386	0
3761	30	386	0
3762	30	386	0
3763	30	386	0
3764	30	386	0
3765	30	386	0
3766	30	386	0
3767	30	386	0
3768	30	386	0
3769	30	386	0
3770	30	386	0
3771	30	386	0
3772	30	386	0
3773	30	386	0
3774	30	386	0
3775	30	386	0
3776	30	386	0
3777	30	386	0
3778	30	386	0
3779	30	386	0
3780	30	386	0
3781	30	386	0
3782	30	386	0
3783	30	385	0
3784	30	385	0
3785	30	385	0
3786	30	385	0
3787	30	385	0
3788	30	385	0
3789	30	385	0
3790	30	385	0
3791	30	385	0
3792	30	385	0
3793	30	385	0
3794	30	385	0
3795	30	385	0
3796	30	385	0
3797	30	385	0
3798	30	385	0
3799	30	385	0
3800	30	385	0
3801	30	385	0
3802	30	385	0
3803	30	385	0
3804	30	385	0
3805	30	385	0
3806	30	385	0
3807	30	385	0
3808	30	385	0
3809	30	385	0
3810	30	385	0
3811	30	385	0
3812	30	385	0
3813	30	385	0
3814	30	385	0
3815	30	385	0
3816	30	385	0
3817	30	385	0
3818	30	385	0
3819	30	385	0
3820	30	385	0
3821	30	385	0
3822	30	385	0
3823	30	385	0
3824	30	385	0
3825	30	385	0
3826	30	385	0
3827	30	385	0
3828	30	385	0
3829	30	385	0
3830	30	385	0
3831	30	385	0
3832	30	385	0
3833	30	385	0
3834	30	385	0
3835	30	385	0
3836	30	385	0
3837	30	385	0
3838	30	385	0
3839	30	385	0
3840	30	385	0
3841	30	385	0
3842	30	385	0
3843	30	385	0
3844	30	385	0
3845	30	385	0
3846	30	385	0
3847	30	385	0
3848	30	385	0
3849	30	385	0
3850	30	384	0
3851	30	384	0
3852	30	384	0
3853	30	384	0
3854	30	384	0
3855	30	384	0
3856	30	384	0
3857	30	384	0
3858	30	384	0
3859	30	384	0
3860	30	384	0
3861	30	384	0
3862	30	384	0
3863	30	384	0
3864	30	384	0
3865	30	384	0
3866	30	384	0
3867	30	384	0
3868	30	384	0
3869	30	384	0
3870	30	384	0
3871	30	384	0
3872	30	384	0
3873	30	384	0
3874	30	384	0
3875	30	384	0
3876	30	384	0
3877	30	384	0
3878	30	384	0
3879	30	384	0
3880	30	384	0
3881	30	384	0
3882	30	384	0
3883	30	384	0
3884	30	384	0
3885	30	384	0
3886	30	384	0
3887	30	384	0
3888	30	384	0
3889	30	384	0
3890	30	384	0
3891	30	384	0
3892	30	384	0
3893	30	384	0
3894	30	384	0
3895	30	384	0
3896	30	384	0
3897	30	384	0
3898	30	384	0
3899	30	384	0
3900	30	384	0
3901	30	384	0
3902	30	384	0
3903	30	384	0
3904	30	384	0
3905	30	384	0
3906	30	384	0
3907	30	384	0
3908	30	384	0
3909	30	384	0
3910	30	384	0
3911	30	384	0
3912	30	384	0
3913	30	384	0
3914	30	384	0
3915	30	384	0
3916	30	384	0
3917	30	384	0
3918	30	384	0
3919	30	384	0
3920	30	384	0
3921	30	384	0
3922	30	384	0
3923	30	384	0
3924	30	384	0
3925	30	384	0
3926	30	384	0
3927	30	384	0
3928	30	384	0
3929	30	384	0
3930	30	384	0
3931	30	384	0
3932	30	384	0
3933	30	384	0
3934	30	384	0
3935	30	384	0
3936	30	384	0
3937	30	384	0
3938	30	384	0
3939	30	384	0
3940	30	384	0
3941	30	384	0
3942	30	384	0
3943	30	384	0
3944	30	384	0
3945	30	384	0
3946	30	384	0
